Country Code,Country Name,F65,Indicator Code,Indicator Name,Number of Records,Year,Value
DEU,Germany,,SP.POP.TOTL,"Population, total",1,2000,82211508
HKG,"Hong Kong SAR, China",,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,23221.736005747
HKG,"Hong Kong SAR, China",,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,27290
HKG,"Hong Kong SAR, China",,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,
HKG,"Hong Kong SAR, China",,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,
HKG,"Hong Kong SAR, China",,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,80.878048780
HKG,"Hong Kong SAR, China",,SP.POP.TOTL,"Population, total",1,2000,6665000
ISL,Iceland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,
ISL,Iceland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,28670
ISL,Iceland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,2873.848144531
ISL,Iceland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,2666.730712891
ISL,Iceland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,79.653658537
ISL,Iceland,,SP.POP.TOTL,"Population, total",1,2000,281205
NLD,Netherlands,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,2023.143676758
NLD,Netherlands,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,2466.145263672
NLD,Netherlands,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,47270.384020641
NLD,Netherlands,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,32450
NLD,Netherlands,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,77.987804878
NLD,Netherlands,,SP.POP.TOTL,"Population, total",1,2000,15925513
NOR,Norway,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,2948.931640625
NOR,Norway,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,2856.926269531
NOR,Norway,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,80666.716970378
NOR,Norway,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,36470
NOR,Norway,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,78.634146341
NOR,Norway,,SP.POP.TOTL,"Population, total",1,2000,4490967
SGP,Singapore,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,820.698181152
SGP,Singapore,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,1413.328857422
SGP,Singapore,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,33645.986021087
SGP,Singapore,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,41410
SGP,Singapore,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,77.951219512
SGP,Singapore,,SP.POP.TOTL,"Population, total",1,2000,4027887
GBR,United Kingdom,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,1674.285400391
GBR,United Kingdom,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,1570.709960938
GBR,United Kingdom,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,35804.299283947
GBR,United Kingdom,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,26510
GBR,United Kingdom,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,77.741463415
GBR,United Kingdom,,SP.POP.TOTL,"Population, total",1,2000,58892514
USA,United States,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2000,4560.055175781
USA,United States,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2000,4560.055175781
USA,United States,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2000,44704.213339768
USA,United States,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2000,36800
USA,United States,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2000,76.636585366
USA,United States,,SP.POP.TOTL,"Population, total",1,2000,282162411
AUS,Australia,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2001,43452.904695197
AUS,Australia,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2001,26570
AUS,Australia,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2001,1558.187377930
AUS,Australia,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2001,2267.565185547
AUS,Australia,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2001,79.634146341
AUS,Australia,,SP.POP.TOTL,"Population, total",1,2001,19413000
AUS,Australia,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2002,44679.686456028
AUS,Australia,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2002,27940
AUS,Australia,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2002,1763.740722656
AUS,Australia,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2002,2428.956542969
AUS,Australia,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2002,79.936585366
AUS,Australia,,SP.POP.TOTL,"Population, total",1,2002,19651400
CAN,Canada,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2002,39384.476420951
CAN,Canada,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2002,30180
CAN,Canada,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2002,2150.88671875
CAN,Canada,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2002,2745.737304688
CAN,Canada,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2002,79.490243902
CAN,Canada,,SP.POP.TOTL,"Population, total",1,2002,31360079
SGP,Singapore,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2002,752.289733887
SGP,Singapore,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2002,1447.516845703
SGP,Singapore,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2002,32876.71398734
SGP,Singapore,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2002,42030
SGP,Singapore,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2002,78.551219512
SGP,Singapore,,SP.POP.TOTL,"Population, total",1,2002,4175950
GBR,United Kingdom,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2002,1965.769409180
GBR,United Kingdom,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2002,1901.218017578
GBR,United Kingdom,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2002,37759.997814780
GBR,United Kingdom,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2002,29440
GBR,United Kingdom,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2002,78.143902439
GBR,United Kingdom,,SP.POP.TOTL,"Population, total",1,2002,59370479
USA,United States,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2002,5328.275878906
USA,United States,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2002,5328.275878906
USA,United States,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2002,45097.683960428
USA,United States,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2002,38430
USA,United States,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2002,76.936585366
USA,United States,,SP.POP.TOTL,"Population, total",1,2002,287625193
AUS,Australia,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2003,45403.594928329
AUS,Australia,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2003,28860
AUS,Australia,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2003,2240.952148438
AUS,Australia,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2003,2548.601318359
AUS,Australia,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2003,80.239024390
AUS,Australia,,SP.POP.TOTL,"Population, total",1,2003,19895400
CAN,Canada,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2003,40551.823452426
CAN,Canada,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2003,31540
CAN,Canada,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2003,2551.522216797
CAN,Canada,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2003,2915.5390625
CAN,Canada,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2003,79.741463415
CAN,Canada,,SP.POP.TOTL,"Population, total",1,2003,31644028
IRL,Ireland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2004,43540.597986334
IRL,Ireland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2004,33370
IRL,Ireland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2004,3476.919677734
IRL,Ireland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2004,2822.612060547
IRL,Ireland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2004,78.539024390
IRL,Ireland,,SP.POP.TOTL,"Population, total",1,2004,4070262
AUS,Australia,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2005,47107.934905452
AUS,Australia,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2005,31360
AUS,Australia,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2005,3004.114746094
AUS,Australia,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2005,2833.428466797
AUS,Australia,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2005,80.841463415
AUS,Australia,,SP.POP.TOTL,"Population, total",1,2005,20394800
CAN,Canada,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2005,43617.810438974
CAN,Canada,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2005,35580
CAN,Canada,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2005,3282.904785156
CAN,Canada,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2005,3277.816650391
CAN,Canada,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2005,80.192682927
CAN,Canada,,SP.POP.TOTL,"Population, total",1,2005,32243753
IRL,Ireland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2006,46733.594101696
IRL,Ireland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2006,38770
IRL,Ireland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2006,4143.448730469
IRL,Ireland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2006,3372.907470703
IRL,Ireland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2006,79.241463415
IRL,Ireland,,SP.POP.TOTL,"Population, total",1,2006,4273591
DNK,Denmark,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2007,61479.577714101
DNK,Denmark,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2007,39160
DNK,Denmark,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2007,5468.379394531
DNK,Denmark,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2007,3643.449951172
DNK,Denmark,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2007,78.195121951
DNK,Denmark,,SP.POP.TOTL,"Population, total",1,2007,5461438
FRA,France,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2007,42409.065286333
FRA,France,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2007,34770
FRA,France,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2007,4314.52734375
FRA,France,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2007,3543.443847656
FRA,France,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2007,81.112195122
FRA,France,,SP.POP.TOTL,"Population, total",1,2007,64016225
DEU,Germany,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2007,42228.573513592
DEU,Germany,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2007,36780
DEU,Germany,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2007,4166.760742188
DEU,Germany,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2007,3632.438720703
DEU,Germany,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2007,79.534146341
DEU,Germany,,SP.POP.TOTL,"Population, total",1,2007,82266372
HKG,"Hong Kong SAR, China",,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2007,32098.009056271
HKG,"Hong Kong SAR, China",,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2007,44690
HKG,"Hong Kong SAR, China",,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2007,
HKG,"Hong Kong SAR, China",,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2007,
HKG,"Hong Kong SAR, China",,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2007,82.326829268
HKG,"Hong Kong SAR, China",,SP.POP.TOTL,"Population, total",1,2007,6916300
ISL,Iceland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2007,
ISL,Iceland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2007,38750
ISL,Iceland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2007,6085.145996094
ISL,Iceland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2007,3627.090087891
ISL,Iceland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2007,81.453658537
ISL,Iceland,,SP.POP.TOTL,"Population, total",1,2007,311566
IRL,Ireland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2008,44236.311091578
IRL,Ireland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2008,38350
IRL,Ireland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2008,5616.048339844
IRL,Ireland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2008,4059.450439453
IRL,Ireland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2008,80.095121951
IRL,Ireland,,SP.POP.TOTL,"Population, total",1,2008,4489544
IRL,Ireland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2009,40190.370265850
IRL,Ireland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2009,34790
IRL,Ireland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2009,5480.832519531
IRL,Ireland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2009,4378.363769531
IRL,Ireland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2009,80.190243902
IRL,Ireland,,SP.POP.TOTL,"Population, total",1,2009,4535375
NLD,Netherlands,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,5186.6328125
NLD,Netherlands,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,4585.033691406
NLD,Netherlands,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,51099.571590722
NLD,Netherlands,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,45170
NLD,Netherlands,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,80.702439024
NLD,Netherlands,,SP.POP.TOTL,"Population, total",1,2010,16615394
NOR,Norway,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,7859.516113281
NOR,Norway,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,5190.607910156
NOR,Norway,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,88706.532113532
NOR,Norway,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,58580
NOR,Norway,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,80.997560976
NOR,Norway,,SP.POP.TOTL,"Population, total",1,2010,4889252
SGP,Singapore,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,1513.565917969
SGP,Singapore,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,2295.899169922
SGP,Singapore,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,46726.582212110
SGP,Singapore,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,70790
SGP,Singapore,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,81.541463415
SGP,Singapore,,SP.POP.TOTL,"Population, total",1,2010,5076732
SWE,Sweden,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,4437.119140625
SWE,Sweden,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,3543.426757813
SWE,Sweden,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,54253.594514506
SWE,Sweden,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,43330
SWE,Sweden,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,81.451219512
SWE,Sweden,,SP.POP.TOTL,"Population, total",1,2010,9378126
CHE,Switzerland,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,8021.809570313
CHE,Switzerland,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,5705.983398438
CHE,Switzerland,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,78987.251271956
CHE,Switzerland,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,56180
CHE,Switzerland,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,82.246341463
CHE,Switzerland,,SP.POP.TOTL,"Population, total",1,2010,7824909
GBR,United Kingdom,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,3309.480957031
GBR,United Kingdom,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,3049.735839844
GBR,United Kingdom,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,39463.731813660
GBR,United Kingdom,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,36370
GBR,United Kingdom,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,80.402439024
GBR,United Kingdom,,SP.POP.TOTL,"Population, total",1,2010,62766365
USA,United States,,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),1,2010,7957.279296875
USA,United States,,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",1,2010,7957.279296875
USA,United States,,NY.GNP.PCAP.KD,GNI per capita (constant 2010 US$),1,2010,48902.232089479
USA,United States,,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",1,2010,48900
USA,United States,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1,2010,78.541463415
USA,United States,,SP.POP.TOTL,"Population, total",1,2010,309321666
